opponent,result,win,loss,margin,location,opponent rating
Abilene Chr,1,6,5,28,NEUTRAL,0.460589112304563
Cent Arkansas,1,6,5,11,NEUTRAL,0.493107791918168
Houston Bap,1,1,10,36,NEUTRAL,0.108861119318174
Incarnate Word,1,6,5,32,NEUTRAL,0.467443225756959
Incarnate Word,1,6,5,42,NEUTRAL,0.467443225756959
Lamar,1,7,5,77,NEUTRAL,0.50855970283299
McNeese St,1,6,5,27,NEUTRAL,0.380519150839703
Nicholls St,1,9,4,25,NEUTRAL,0.635893218884667
Northwestern LA,1,5,6,52,NEUTRAL,0.396348441880723
SE Louisiana,1,4,7,3,NEUTRAL,0.32229228953915
SE Louisiana,1,4,7,31,NEUTRAL,0.32229228953915
SF Austin,1,2,8,57,NEUTRAL,0.177750656062582
Alabama A&M,1,6,5,56,NEUTRAL,0.473047484271901
Alabama St,1,4,7,54,NEUTRAL,0.21057394484809
Alabama St,1,4,7,38,NEUTRAL,0.21057394484809
Alcorn St,1,9,3,41,NEUTRAL,0.633677429775211
Alcorn St,1,9,3,10,NEUTRAL,0.633677429775211
Jackson St,1,5,5,48,NEUTRAL,0.368154938249355
Albany NY,1,3,8,26,NEUTRAL,0.263990486104026
Elon,1,6,5,20,NEUTRAL,0.545449691357847
James Madison,1,9,4,11,NEUTRAL,0.66025050016992
Maine,1,10,3,12,NEUTRAL,0.607773733936591
New Hampshire,1,4,7,31,NEUTRAL,0.390399347810812
Rhode Island,1,6,5,7,NEUTRAL,0.511798687061296
Richmond,1,4,7,29,NEUTRAL,0.303468889422955
Stony Brook,1,7,5,38,NEUTRAL,0.552300521826552
Towson,1,7,5,31,NEUTRAL,0.564374052535361
William & Mary,1,4,6,45,NEUTRAL,0.336802286696856
Ark Pine Bluff,1,2,9,4,NEUTRAL,0.260169077043637
Ark Pine Bluff,1,2,9,46,NEUTRAL,0.260169077043637
Grambling,1,6,5,32,NEUTRAL,0.460362050040126
Prairie View,1,5,6,3,NEUTRAL,0.430227807370263
Prairie View,1,5,6,29,NEUTRAL,0.430227807370263
Southern Univ,1,7,4,48,NEUTRAL,0.539680979948034
Southern Univ,1,7,4,37,NEUTRAL,0.539680979948034
TX Southern,1,2,9,16,NEUTRAL,0.179890901978038
TX Southern,1,2,9,56,NEUTRAL,0.179890901978038
Austin Peay,1,5,6,45,NEUTRAL,0.320136827955303
E Illinois,1,3,8,35,NEUTRAL,0.265292574940376
E Kentucky,1,7,4,16,NEUTRAL,0.36879490366656
E Kentucky,1,7,4,7,NEUTRAL,0.36879490366656
Murray St,1,5,6,38,NEUTRAL,0.290364687192418
SE Missouri St,1,9,4,27,NEUTRAL,0.576294648803437
Tennessee St,1,4,5,4,NEUTRAL,0.339601915111795
Tennessee Tech,1,1,10,61,NEUTRAL,0
TN Martin,1,2,9,37,NEUTRAL,0.235783348058131
TN Martin,1,2,9,24,NEUTRAL,0.235783348058131
Bethune-Cookman,1,7,5,21,NEUTRAL,0.447690704515363
Bethune-Cookman,1,7,5,36,NEUTRAL,0.447690704515363
Delaware St,1,3,8,38,NEUTRAL,0.202004779444703
Delaware St,1,3,8,68,NEUTRAL,0.202004779444703
Florida A&M,1,6,5,52,NEUTRAL,0.47161316262358
Howard,1,4,6,6,NEUTRAL,0.370291932682512
Howard,1,4,6,40,NEUTRAL,0.370291932682512
Morgan St,1,4,7,34,NEUTRAL,0.305323787862392
NC Central,1,5,6,42,NEUTRAL,0.40341269534301
Norfolk St,1,4,7,35,NEUTRAL,0.280745270685942
S Carolina St,1,5,6,31,NEUTRAL,0.377232163204708
S Carolina St,1,5,6,38,NEUTRAL,0.377232163204708
Savannah St,1,2,8,52,NEUTRAL,0.167693104808291
Savannah St,1,2,8,77,NEUTRAL,0.167693104808291
Central Conn,1,6,5,36,NEUTRAL,0.515957048564166
Duquesne,1,9,4,48,NEUTRAL,0.586690450296788
Duquesne,1,9,4,21,NEUTRAL,0.586690450296788
Wagner,1,4,7,52,NEUTRAL,0.280221206230854
Colgate,1,10,2,14,NEUTRAL,0.682011796384499
Fordham,1,2,9,24,NEUTRAL,0.156367906673869
Holy Cross,1,5,6,48,NEUTRAL,0.401701134254731
