rank,team,winpercentage,rating,averageMOV,averageMOL,conference,rawRank
32,Washington St,0.833333333333333,0.614779092884543,22.2,3,Pac-12-North,0.206050446555205
33,Houston,0.833333333333333,0.612617622878075,27.6,14,AAC-West,0.202405454187341
34,Syracuse,0.666666666666667,0.605803947139364,29.5,5.5,ACC-Atlantic,0.190915220377251
35,Buffalo,0.857142857142857,0.603724367881849,18.1666666666667,29,MAC-East,0.187408324431947
36,Texas Tech,0.666666666666667,0.603338479037557,29.5,14,Big-XII,0.186757581249873
37,Ga Southern,0.833333333333333,0.6026938543743,19.2,31,Sun Belt-East,0.185670519192509
38,Colorado,0.833333333333333,0.601469323625605,19.4,11,Pac-12-South,0.183605533255138
39,UAB,0.833333333333333,0.589773494636074,28.6,23,CUSA-West,0.163882286177657
40,Oregon,0.833333333333333,0.58856662671136,23.2,7,Pac-12-North,0.161847085913268
41,Michigan St,0.666666666666667,0.584944017260807,9,6.5,B1G-East,0.155738102865845
42,Boise St,0.666666666666667,0.584846308066709,28.75,14.5,MW-Mountain,0.155573331103546
43,Boston College,0.714285714285714,0.584408205171976,23.4,11,ACC-Atlantic,0.154834536788933
44,San Diego St,0.833333333333333,0.582880787423613,6.8,21,MW-West,0.152258777708394
45,USC,0.666666666666667,0.582012348608418,10,18.5,Pac-12-South,0.150794286959937
46,Maryland,0.666666666666667,0.580148004400689,23,21,B1G-East,0.147650352408306
47,Virginia Tech,0.666666666666667,0.577369679898375,21.5,18,ACC-Coastal,0.14296512819998
48,Miami FL,0.714285714285714,0.573457380697153,30.8,9.5,ACC-Coastal,0.136367627176024
49,Virginia,0.666666666666667,0.572991375313245,17.5,9,ACC-Coastal,0.135581779562724
50,Iowa St,0.5,0.564737555170608,11.6666666666667,7.66666666666667,Big-XII,0.121662959968331
51,Missouri,0.5,0.561623721913162,22.3333333333333,15,SEC-East,0.116411951020934
52,Purdue,0.5,0.554196254900791,23.3333333333333,2.66666666666667,B1G-West,0.103886650971847
53,Temple,0.571428571428571,0.548509577047277,21.25,6.33333333333333,AAC-East,0.0942969286462029
54,Memphis,0.571428571428571,0.547654858614708,36.75,6,AAC-West,0.0928555752807932
55,Arizona St,0.5,0.539283519972611,24.3333333333333,7,Pac-12-South,0.0787385784894572
56,Indiana,0.571428571428571,0.537782769286005,12.25,21,B1G-East,0.0762077893764142
57,W Michigan,0.714285714285714,0.533906215637354,19.6,29.5,MAC-West,0.0696705678244624
58,Auburn,0.571428571428571,0.53367769649901,25.25,7,SEC-West,0.069285204839534
59,South Carolina,0.5,0.531280353997379,19.6666666666667,13.6666666666667,SEC-East,0.0652424492274778
60,Louisiana Tech,0.666666666666667,0.528139989824198,17.75,19,CUSA-West,0.0599466998940248
61,Baylor,0.571428571428571,0.525539159114865,16.75,17.3333333333333,Big-XII,0.0555607921584716
62,Troy,0.714285714285714,0.524403446542969,21.2,21,Sun Belt-East,0.0536455846354722
63,Northwestern,0.5,0.521889493257045,5.66666666666667,7.33333333333333,B1G-West,0.049406182575248
64,FL Atlantic,0.5,0.52019571891232,15.3333333333333,23.3333333333333,CUSA-East,0.0465498882409249
65,Florida Intl,0.666666666666667,0.506565632266789,24,12,CUSA-East,0.0235648081152833
66,TCU,0.5,0.506248317212116,27,10,Big-XII,0.0230297042455805
67,Hawaii,0.75,0.505122426693256,11.5,16.5,MW-West,0.0211310601517388
68,Oklahoma St,0.571428571428571,0.503376605074191,31.5,16.3333333333333,Big-XII,0.0181869959350545
69,Minnesota,0.5,0.498635170504827,22.6666666666667,20.6666666666667,B1G-West,0.0101912834830419
70,Florida St,0.5,0.496671828097259,10.6666666666667,15,ACC-Atlantic,0.00688040342888703
71,Marshall,0.666666666666667,0.492967683677007,12,13.5,CUSA-East,0.000633923957804927
72,BYU,0.571428571428571,0.485804096957415,15.25,18.6666666666667,Independent,-0.011446381831898
73,Arkansas St,0.5,0.478609531734451,14.3333333333333,27.6666666666667,Sun Belt-West,-0.0235789281963324
74,N Illinois,0.571428571428571,0.475488069996791,5.5,18.3333333333333,MAC-West,-0.0288428014152574
75,Vanderbilt,0.428571428571429,0.456795321486538,21,16.5,SEC-East,-0.0603652952557428
76,Kansas St,0.428571428571429,0.456691514535376,15.3333333333333,14.5,Big-XII,-0.0605403499666147
77,Liberty,0.5,0.455703838714154,19,24,Independent,-0.0622059159087314
78,New Mexico,0.5,0.454479229757924,28.3333333333333,14,MW-Mountain,-0.0642710337688456
79,Georgia Tech,0.428571428571429,0.453147603719088,40.6666666666667,14.5,ACC-Coastal,-0.0665166197068434
80,Toledo,0.5,0.449036696241099,32.6666666666667,16.3333333333333,MAC-West,-0.0734490435611979
81,Wake Forest,0.5,0.441556859241187,23,32,ACC-Atlantic,-0.0860626576393017
82,ULL,0.5,0.435967851362769,25,30,Sun Belt-West,-0.0954876743330806
83,Ohio,0.5,0.434150781348819,7.66666666666667,7,MAC-East,-0.098551888133497
84,Tulane,0.333333333333333,0.427898415764815,20.5,18,AAC-West,-0.10909555729021
85,E Michigan,0.428571428571429,0.426619637119911,12.3333333333333,4,MAC-West,-0.111252024090074
86,Pittsburgh,0.428571428571429,0.41969754087768,12.6666666666667,21,ACC-Coastal,-0.122925092711035
87,Air Force,0.333333333333333,0.417416111563187,33,5.75,MW-Mountain,-0.126772378276433
88,Tennessee,0.5,0.41580537583826,28.6666666666667,26,SEC-East,-0.129488640503338
89,Miami OH,0.428571428571429,0.402931909036071,21.3333333333333,13,MAC-East,-0.151197795689325
90,Arizona,0.428571428571429,0.393485902496135,19.6666666666667,17,Pac-12-South,-0.167127057385611
91,Coastal Car,0.5,0.363657803472125,20.6666666666667,27.6666666666667,Sun Belt-East,-0.217427636111434
92,Charlotte,0.5,0.363435229123713,17.6666666666667,25,CUSA-East,-0.217802974095222
93,Illinois,0.5,0.363222498695165,16,28,B1G-West,-0.218161711767507
94,MTSU,0.5,0.359361464066555,11.6666666666667,24.3333333333333,CUSA-East,-0.224672762859562
95,Southern Miss,0.4,0.346882509440078,33,11.6666666666667,CUSA-West,-0.245716632910971
96,California,0.5,0.346328814551099,10.6666666666667,18.3333333333333,Pac-12-North,-0.246650355611613
97,Ball St,0.428571428571429,0.344844062279334,21.6666666666667,13,MAC-West,-0.249154165819786
98,UCLA,0.166666666666667,0.340010617928428,30,18,Pac-12-South,-0.257305038864997
99,Kansas,0.333333333333333,0.326444972278767,32.5,14.5,Big-XII,-0.280181448942044
100,Nevada,0.428571428571429,0.324826688622226,19.3333333333333,18,MW-West,-0.28291043967834
101,Akron,0.4,0.323563678087233,19.5,18.3333333333333,MAC-East,-0.285040315973529
102,Georgia St,0.333333333333333,0.312577967319252,18,26.75,Sun Belt-East,-0.303566056031011
103,Louisville,0.285714285714286,0.311734515951847,13.5,23.6,ACC-Atlantic,-0.304988409215771
104,ULM,0.428571428571429,0.311490273717523,9.66666666666667,31.75,Sun Belt-West,-0.305400286804542
105,Tulsa,0.166666666666667,0.306860975615867,11,9.2,AAC-West,-0.313206898052487
106,Arkansas,0.142857142857143,0.305152535482327,35,18.3333333333333,SEC-West,-0.316087924010592
107,East Carolina,0.333333333333333,0.295847626806769,12,19.25,AAC-East,-0.331779245490384
108,Wyoming,0.285714285714286,0.293301772415597,12.5,19.4,MW-Mountain,-0.336072444010326
109,Navy,0.333333333333333,0.292984420241175,15.5,13.5,AAC-West,-0.336607610440906
110,Nebraska,0,0.279607955843021,0,15,B1G-West,-0.35916499498121
111,Colorado St,0.428571428571429,0.269869552254807,7,23.75,MW-Mountain,-0.37558734010692
112,SMU,0.333333333333333,0.265002943623517,18.5,26.5,AAC-West,-0.383794139676564
113,Old Dominion,0.142857142857143,0.264515369147556,14,16,CUSA-East,-0.384616360309199
114,Massachusetts,0.285714285714286,0.263577173778478,33,25.2,Independent,-0.386198484940548
115,UT San Antonio,0.428571428571429,0.261341800018037,10,27.75,CUSA-West,-0.389968104786799
116,Oregon St,0.166666666666667,0.257823404317762,23,23.2,Pac-12-North,-0.395901347135209
117,South Alabama,0.285714285714286,0.256635592461991,24,28.6,Sun Belt-West,-0.397904412191268
118,UNLV,0.333333333333333,0.256592447005919,28.5,24,MW-West,-0.397977170467206
119,WKU,0.166666666666667,0.240822846517573,8,13.2,CUSA-East,-0.424570217193632
120,C Michigan,0.142857142857143,0.235589952538736,12,11.5,MAC-West,-0.433394701643563
121,North Carolina,0.2,0.232201101982106,3,17.25,ACC-Coastal,-0.439109485669929
122,Kent,0.142857142857143,0.17256346061576,40,22.5,MAC-East,-0.539679350042446
123,Connecticut,0.166666666666667,0.163347254692686,7,41.4,AAC-East,-0.555221087787706
124,New Mexico St,0.285714285714286,0.162229359892022,7.5,30.4,Independent,-0.557106248268711
125,Texas St,0.166666666666667,0.157981890645253,16,11.8,Sun Belt-West,-0.56426896290726
126,Rutgers,0.142857142857143,0.154487965172475,28,29,B1G-East,-0.570160939984605
127,San Jose St,0,0.138856978009376,0,19,MW-West,-0.59652023621617
128,Bowling Green,0.142857142857143,0.121041746029997,7,24.8333333333333,MAC-East,-0.626562931137093
129,Rice,0.142857142857143,0.112940622352434,3,23.5,CUSA-West,-0.640224251229447
130,FCS,0.07,0.0543880322273563,7.85714285714286,34.4731182795699,FCS,-0.738964340773792
131,UTEP,0,0,0,15.1666666666667,CUSA-West,-0.830681533150062
