rank,team,winpercentage,rating,averageMOV,averageMOL,conference,rawRank
1,Alabama,1,1,41.2,0,SEC-West,0.931399642140958
2,Oklahoma,1,0.843385621152318,25.4,0,Big-XII,0.644147644867238
3,Ohio St,1,0.840296918674273,30.2,0,B1G-East,0.638482545937251
4,Georgia,1,0.829358378745072,30.2,0,SEC-East,0.618419781185222
5,LSU,1,0.82611958921157,18.8,0,SEC-West,0.612479402228957
6,Notre Dame,1,0.814718662949863,14,0,Independent,0.591568558267825
7,Kentucky,1,0.797009763578146,19.8,0,SEC-East,0.55908803666791
8,West Virginia,1,0.793993064291003,24.5,0,Big-XII,0.553555001310358
9,Clemson,1,0.78499925661827,21.2,0,ACC-Atlantic,0.53705913909714
10,NC State,1,0.777815133769975,19,0,ACC-Atlantic,0.523882484098936
11,UCF,1,0.771684674269446,32,0,AAC-East,0.512638390422793
12,Penn St,0.8,0.767568612791939,36,1,B1G-East,0.505088975881541
13,Boise St,0.75,0.71787673124248,37,23,MW-Mountain,0.413947330166543
14,Michigan,0.8,0.717825734742191,30,7,B1G-East,0.413853795738043
15,Miami FL,0.8,0.708005292422604,38.25,16,ACC-Coastal,0.395841773525378
16,Stanford,0.8,0.702519469503941,15.5,21,Pac-12-North,0.385780030793831
17,Wisconsin,0.75,0.694494065311113,24.3333333333333,3,B1G-West,0.371060351806609
18,North Texas,0.8,0.687866919835844,33,2,CUSA-West,0.358905268798796
19,Cincinnati,1,0.686262737264935,26.4,0,AAC-East,0.355962980481401
20,Washington,0.8,0.680548820193481,22.75,5,Pac-12-North,0.34548288221235
21,Syracuse,0.8,0.680146238470077,29.5,4,ACC-Atlantic,0.344744492730561
22,Oklahoma St,0.8,0.677913939089979,31.5,24,Big-XII,0.340650153179759
23,Duke,0.8,0.674826381646036,22.25,17,ACC-Coastal,0.334987154324708
24,Florida,0.8,0.672587038721395,29.5,11,SEC-East,0.330879895898787
25,Texas,0.8,0.666692894589798,12.5,5,Big-XII,0.32006923672354
